exponent,min_runtime_old,min_runtime_new
8853, 0.005143009002495091,0.00024376899818889797
8854, 0.005744188001699513,0.00014170999929774553
8855, 0.007001388999924529,0.00023381999926641583
8856, 0.005545658998016734,0.0001400199980707839
8857, 0.006827178996900329,0.00026186999821220525
8858, 0.008127819000947056,0.00023544999930891208
8859, 0.007953317999636056,0.00024241100254585035
8860, 0.008159338998666499,0.00023732000045129098
8861, 0.008012889000383439,0.00024205999943660572
8862, 0.00828400899990811,0.00023334999787039123
8863, 0.005333118999260478,0.00025538000045344234
8864, 0.007792648000759073,0.0002453500019328203
8865, 0.007772338001814205,0.00022805000116932206
8866, 0.006335369002044899,0.0001730900003167335
8867, 0.00568049000139581,0.0001406600022164639
8868, 0.005504648997884942,0.00016302999938488938
8869, 0.005662578001647489,0.00014540000120177865
8870, 0.0050622890012164135,0.00023943000269355252
8871, 0.005103218998556258,0.0001859399999375455
8872, 0.006778749000659445,0.0001949600009538699
8873, 0.007965928001794964,0.00014184000247041695
8874, 0.005678368997905636,0.0002445399986754637
8875, 0.0062561680024373345,0.0001437700011592824
8876, 0.007295998999325093,0.00015918000281089917
8877, 0.006323549001535866,0.00015829000039957464
8878, 0.006283479000558145,0.0001563199984957464
8879, 0.007244329000968719,0.0001440899977751542
8880, 0.006988629000261426,0.0001944799987541046
8881, 0.007390539001789875,0.00014075999933993444
8882, 0.006407518998457817,0.00013969000065117143
8883, 0.007884548002039082,0.000261760000284994
8884, 0.007815609002136625,0.00022510000053443946
8885, 0.00625276799837593,0.00018446999820298515
8886, 0.005167249997612089,0.00014061000183573924
8887, 0.005447929001093144,0.00014443000327446498
8888, 0.0069688880030298606,0.00015916999836917967
8889, 0.0053590890020132065,0.0001698099986242596
8890, 0.005191239000851056,0.000182870000571711
8891, 0.005427870000858093,0.00014492000263999216
8892, 0.005740178999985801,0.00014211000234354287
8893, 0.005059408998931758,0.00014664999980595894
8894, 0.005080328999611083,0.0001492100018367637
8895, 0.006959319998713909,0.00026221000007353723
8896, 0.007583808997878805,0.00014467100118054077
8897, 0.008206378999602748,0.0002847200012183748
8898, 0.007361748997936957,0.0002473299973644316
8899, 0.007545028998720227,0.00023818000045139343
8900, 0.00734113900034572,0.000167350000992883
8901, 0.006753219000529498,0.00023098999736248516
8902, 0.007027758998447098,0.00015621100101270713
8903, 0.006032207998941885,0.0002629000009619631
8904, 0.005992719001369551,0.00014100000043981709
8905, 0.005415129002358299,0.00014820000069448724
8906, 0.006076378998841392,0.00014402999659068882
8907, 0.005249669000477297,0.00014182999802869745
8908, 0.005604210000456078,0.00014188000204740092
8909, 0.0054896090005058795,0.00016229999891947955
8910, 0.00538915899960557,0.00016622000111965463
8911, 0.005529508998733945,0.0001470400020480156
8912, 0.006745359001797624,0.00014290000035543926
8913, 0.006417598997359164,0.00019006000002264045
8914, 0.005525639000552474,0.0002546399991842918
8915, 0.006442478999815648,0.00020838999989791773
8916, 0.005332528999133501,0.00022247000015340745
8917, 0.005884259000595193,0.00014792000001762062
8918, 0.007135878997360123,0.00025087000176426955
8919, 0.005747379997046664,0.00024819999816827476
8920, 0.005534538999199867,0.00014012999963597395
8921, 0.005391659000451909,0.0001626800003577955
8922, 0.005556408999837004,0.00015839000116102397
8923, 0.00654138900063117,0.00014364999879035167
8924, 0.008300528999825474,0.00025427999935345724
8925, 0.00689873000010266,0.00026617999901645817
8926, 0.0064664589990570676,0.00018405000082566403
8927, 0.0069104790018172935,0.00018727999849943444
8928, 0.006912038999871584,0.00023923000117065385
8929, 0.006185209000250325,0.00024300000222865492
8930, 0.006873908001580276,0.00015871999858063646
8931, 0.0057663199986563995,0.00014245000056689605
8932, 0.005433879003248876,0.00014323999857879244
8933, 0.007362448999629123,0.00017703000048641115
8934, 0.006670597998891026,0.0001426799972250592
8935, 0.007286488998943241,0.0002470799990987871
8936, 0.007368779002717929,0.00025796000045374967
8937, 0.006380999002431054,0.00014250900130718946
8938, 0.005584179001743905,0.00015208900003926829
8939, 0.005920919000345748,0.00014820999786024913
8940, 0.005479458999616327,0.00014152999938232824
8941, 0.006931048999831546,0.000246129999140976
8942, 0.006491038999229204,0.00014576000103261322
8943, 0.006989438999880804,0.000294400000711903
8944, 0.007041468998068012,0.00027398999736760743
8945, 0.007831198996427702,0.0002478599999449216
8946, 0.005343109001842095,0.00014147999900160357
8947, 0.005850519002706278,0.00017730999752529897
8948, 0.005459239000629168,0.0001457699981983751
8949, 0.0053519989996857475,0.0001433200013707392
8950, 0.005134929000632837,0.00014311999984784052
8951, 0.00517770000078599,0.00014415999976336025
8952, 0.005253880000964273,0.00014154000018606894
8953, 0.005105588999867905,0.0001419889995304402
8954, 0.005100170001242077,0.00014489999739453197
8955, 0.0054024800010665786,0.00014500900215352885
8956, 0.006062518998078303,0.0001471599971409887
8957, 0.005260269001155393,0.0002481199990143068
8958, 0.005052119999163551,0.00014073000056669116
8959, 0.005167449999134988,0.00014290000035543926
8960, 0.005358689999411581,0.00014166999972076155
8961, 0.005219328999373829,0.00014242999895941466
8962, 0.00509666899961303,0.00022812899987911806
8963, 0.005553889997827355,0.00014124999870546162
8964, 0.005017629999201745,0.00013933100126450881
8965, 0.005011339999327902,0.00014074000137043186
8966, 0.005031859000155237,0.00013946000035502948
8967, 0.005083799002022715,0.0001415799997630529
8968, 0.00517084900275222,0.0001408200005243998
8969, 0.005264800001896219,0.0001422200002707541
8970, 0.00549263900029473,0.00014600000213249587
8971, 0.005263158996967832,0.00014298000314738601
8972, 0.005749740001192549,0.000217419998080004
8973, 0.005618368999421364,0.00026488900039112195
8974, 0.005232938998233294,0.0001426999988325406
8975, 0.0060495889993035235,0.00014397000268218108
8976, 0.00535911900078645,0.00013811999815516174
8977, 0.005623270000796765,0.00026082000113092363
8978, 0.006978217999858316,0.00014876000204822049
8979, 0.005628948998491978,0.0001435899976058863
8980, 0.005338798997399863,0.00013946000035502948
8981, 0.006253808998735622,0.00024686000324436463
8982, 0.006064738998247776,0.0002653800002008211
8983, 0.007573378999950364,0.00014412000018637627
8984, 0.007361238000157755,0.00018202000137534924
8985, 0.008132610000757268,0.00024238899641204625
8986, 0.008221209001931129,0.0002447100014251191
8987, 0.008066698002949124,0.00024560000019846484
8988, 0.0054548389998672064,0.0002499999973224476
8989, 0.005706329000531696,0.0001417400017089676
8990, 0.005914168999879621,0.00026095000066561624
8991, 0.006373009000526508,0.00023680000231252052
8992, 0.007158348998927977,0.00024684999880264513
8993, 0.008869149001839105,0.00023537000015494414
8994, 0.0065167480024683755,0.0001710700016701594
8995, 0.007856419000745518,0.00026358000104664825
8996, 0.0075322990014683455,0.00014953999925637618
8997, 0.006604737998713972,0.00028073100111214444
8998, 0.007547028999397298,0.00026187999901594594
8999, 0.008397658002650132,0.00026221000007353723
9000, 0.00787969900193275,0.0002814999970723875
9001, 0.007421329002681887,0.0001778999976522755
9002, 0.006460918000811944,0.00016897999739740044
9003, 0.006234379001398338,0.00015228000120259821
9004, 0.006997348002187209,0.00015300000086426735
9005, 0.007238398997287732,0.00025369000286445953
9006, 0.0072849579992180225,0.0002612589996715542
9007, 0.008673329000885133,0.000259129999903962
9008, 0.005722388999856776,0.0002650200003699865
9009, 0.006696199001453351,0.00026296000214642845
9010, 0.006452338999224594,0.00024754900005063973
9011, 0.008041398999921512,0.00025910000113071874
9012, 0.007599068001582054,0.00028116899920860305
9013, 0.005859029002749594,0.00025224999990314245
9014, 0.006181959000969073,0.00014643900067312643
9015, 0.0058111200014536735,0.00015159000031417236
9016, 0.005525249001948396,0.0001429699987056665
9017, 0.005701709000277333,0.00017048000154318288
9018, 0.005550148998736404,0.0001444490007997956
9019, 0.007956708999699913,0.00015033100135042332
9020, 0.006369659000483807,0.0002314200028195046
9021, 0.008284668998385314,0.0001444000008632429
9022, 0.006686639000690775,0.00025245899814763106
9023, 0.006025998998666182,0.00014776000170968473
9024, 0.006751569002517499,0.00024168000163626857
9025, 0.00606488899938995,0.00019546900148270652
9026, 0.005697279997548321,0.00014276000001700595
9027, 0.0054156789992703125,0.0001436099992133677
9028, 0.005994918999931542,0.0001460800012864638
9029, 0.005550959998799954,0.00016007999875000678
9030, 0.005513619002158521,0.00020066000070073642
9031, 0.007082998999976553,0.00022393000108422711
9032, 0.0072744690005492885,0.00019428999803494662
9033, 0.00657280800078297,0.00014535000082105398
9034, 0.008776628998020897,0.0002805099975375924
9035, 0.008247128997027176,0.0002587999988463707
9036, 0.008318059000885114,0.00024339000083273277
9037, 0.009043317997566191,0.00024371999825234525
9038, 0.008606108000094537,0.0002378999997745268
9039, 0.008451188998151338,0.00015807000090717338
9040, 0.006846059000963578,0.00028652000037254766
9041, 0.006134008999651996,0.0003025400001206435
9042, 0.00802018899776158,0.00019517999680829234
9043, 0.007838327997887973,0.00028020899844705127
9044, 0.006567819000338204,0.00030687999969813973
9045, 0.006721179001033306,0.00019799000074272044
9046, 0.008353489000000991,0.0002331200012122281
9047, 0.006567279000591952,0.00025083000218728557
9048, 0.007293069000297692,0.00022235000142245553
9049, 0.0074364790016261395,0.00023302000045077875
9050, 0.008933728000556584,0.00023738999880151823
9051, 0.008526177996827755,0.00024019000193220563
9052, 0.008361948002857389,0.00025398000070708804
9053, 0.008351099000719842,0.0002505799966456834
9054, 0.008489028998155845,0.0002588910028862301
9055, 0.00880336900081602,0.00025304999871877953
9056, 0.007473858997400384,0.00023602000146638602
9057, 0.0074129179993178695,0.0002211499995610211
9058, 0.005866317998879822,0.0001515199983259663
9059, 0.00760410899965791,0.00020530999972834252
9060, 0.009289489000366302,0.0001439199986634776
9061, 0.006779629002267029,0.0002660000027390197
9062, 0.0075424089991429355,0.00025305999952252023
9063, 0.008988517998659518,0.00027745899933506735
9064, 0.009619208001822699,0.00024792999829514883
9065, 0.008623599002021365,0.0002793300009216182
9066, 0.00848020899866242,0.00026590999914333224
9067, 0.008553668001695769,0.0002472489977662917
9068, 0.00918131800062838,0.00014637999993283302
9069, 0.008876907999365358,0.00023583999791298993
9070, 0.00884988899997552,0.0002341799990972504
9071, 0.00856283900066046,0.00026933000117423944
9072, 0.007770899002935039,0.0002341900035389699
9073, 0.009847269000601955,0.0002457000009599142
9074, 0.009200468000926776,0.00027228000180912204
9075, 0.009007437998661771,0.0002783999989333097
9076, 0.009309839002526132,0.000255279999691993
9077, 0.009375678000651533,0.00028403000032994896
9078, 0.005853418999322457,0.00014972999997553416
9079, 0.006282658996497048,0.00017062999904737808
9080, 0.009251647999917623,0.0002510800004529301
9081, 0.0067451889990479685,0.0002615999983390793
9082, 0.005255369000224164,0.00017035999917425215
9083, 0.008840607999445638,0.0001475000026402995
9084, 0.009454228998947656,0.00027658999897539616
9085, 0.008440427998721134,0.00026235999757773243
9086, 0.007148148000851506,0.00024262000079033896
9087, 0.009064268000656739,0.00024462999863317236
9088, 0.008456469000520883,0.00024866000239853747
9089, 0.011241078002058202,0.00025898900275933556
9090, 0.01007711900092545,0.0002529399971535895
9091, 0.009825528002693318,0.00019719000192708336
9092, 0.009930639000231167,0.00028715000007650815
9093, 0.006910239000717411,0.00026386000172351487
9094, 0.006689607998850988,0.0002677910015336238
9095, 0.00976490899847704,0.0002525199997762684
9096, 0.008897638999769697,0.00025611999808461405
9097, 0.00858963900100207,0.00023639999926672317
9098, 0.008435707997705322,0.0002334000018890947
9099, 0.008472108998830663,0.0002740099989750888
9100, 0.009101169001951348,0.0002574300015112385
9101, 0.007888268999522552,0.00026482999965082854
9102, 0.00750260899803834,0.00016499000048497692
9103, 0.007828619000065373,0.00026060000163852237
9104, 0.008673868000187213,0.00027273000159766525
9105, 0.009015038998768432,0.0002355799988436047
9106, 0.009898378000798402,0.00023036000129650347
9107, 0.0117067790015426,0.00024126000062096864
9108, 0.010834927998075727,0.0002610500014270656
9109, 0.008745748000364983,0.0002498200010450091
9110, 0.008946098998421803,0.00024350899911951274
9111, 0.00922481800080277,0.00025214000197593123
9112, 0.006975168998906156,0.0002471110019541811
9113, 0.00692441900173435,0.00015485000039916486
9114, 0.00586783000107971,0.0001547700012451969
9115, 0.0052620090027630795,0.00014644000111729838
9116, 0.005370999002479948,0.00014631999874836765
9117, 0.005432337999081938,0.0001468600021325983
9118, 0.005772959000751143,0.00015035999967949465
9119, 0.006910248997883173,0.00024758000290603377
9120, 0.00905175900334143,0.0002439400013827253
9121, 0.0086262490003719,0.00015274000179488212
9122, 0.007038309002382448,0.00014879000082146376
9123, 0.009123408002778888,0.0002625999986776151
9124, 0.005573159000050509,0.0002614799996081274
9125, 0.005725668997911271,0.00015825000082259066
9126, 0.005477970000356436,0.0001447200011170935
9127, 0.006302468998910626,0.000145500001963228
9128, 0.009260898001230089,0.000260239998169709
9129, 0.007749589000013657,0.00026079000235768035
9130, 0.0053115099981368985,0.00020609000057447702
9131, 0.005802988998766523,0.00015087000065250322
9132, 0.007199368999863509,0.0002661399994394742
9133, 0.007062509001116268,0.00022282000281848013
9134, 0.006802978998166509,0.00020030999803566374
9135, 0.0066234789992449805,0.00027617000159807503
9136, 0.008267179000540636,0.00026423000235809013
9137, 0.005574998998781666,0.00028757999825756997
9138, 0.006280518999119522,0.00024562000180594623
9139, 0.005996288000460481,0.00014851000014459714
9140, 0.008076888996583875,0.00014634000035584904
9141, 0.00859810800102423,0.0002538289991207421
9142, 0.008633919002022594,0.00027009999757865444
9143, 0.009055978000105824,0.0002832099999068305
9144, 0.006127328997536097,0.0002157099988835398
9145, 0.009305699000833556,0.0002802199996949639
9146, 0.009206609000102617,0.00025214000197593123
9147, 0.008728828997845994,0.00026483999681659043
9148, 0.00893178900150815,0.00024886000028345734
9149, 0.007084148001013091,0.00025224999990314245
9150, 0.006928048998815939,0.00026263999825459905
9151, 0.00962711899774149,0.00026649999927030876
9152, 0.007865278999815928,0.00024696000036783516
9153, 0.008881128997018095,0.0003190100032952614
9154, 0.00913927800138481,0.00025135000032605603
